family_id,n,k,family,seed,planted_mask,alpha_target,alpha,m,n_solutions,beta0,beta1,beta2,skeleton_beta1,cubical_beta1,fill_gap,girth,truncated,n_edges,n_faces,n_cubes,built_dim,total_ms
23,14,3,planted,1022,4339,3.0,3.0,42,40,4,0,0,17,0,17,4,False,53,18,1,3,38.79129999950237
23,14,3,planted,1022,4339,3.1,3.0714285714285716,43,24,5,0,0,5,0,5,4,False,24,5,0,3,29.383999999481603
23,14,3,planted,1022,4339,3.2,3.2142857142857144,45,24,5,0,0,5,0,5,4,False,24,5,0,3,35.34339999896474
23,14,3,planted,1022,4339,3.3,3.2857142857142856,46,24,5,0,0,5,0,5,4,False,24,5,0,3,30.18289999999979
23,14,3,planted,1022,4339,3.4,3.4285714285714284,48,20,5,0,0,1,0,1,4,False,16,1,0,3,37.60820000024978
23,14,3,planted,1022,4339,3.5,3.5,49,16,6,0,0,0,0,0,,False,10,0,0,3,31.382499999381253
23,14,3,planted,1022,4339,3.75,3.7142857142857144,52,13,4,0,0,0,0,0,,False,9,0,0,3,31.357300000308896
23,14,3,planted,1022,4339,4.0,4.0,56,11,4,0,0,0,0,0,,False,7,0,0,3,32.36590000051365
23,14,3,planted,1022,4339,4.25,4.285714285714286,60,8,3,0,0,0,0,0,,False,5,0,0,3,57.899299999917275
23,14,3,planted,1022,4339,4.5,4.5,63,8,3,0,0,0,0,0,,False,5,0,0,3,36.02529999989201
23,14,3,planted,1022,4339,4.75,4.714285714285714,66,5,3,0,0,0,0,0,,False,2,0,0,3,35.58840000005148
23,14,3,planted,1022,4339,5.0,5.0,70,1,1,0,0,0,0,0,,False,0,0,0,3,55.81180000081076
24,14,3,planted,1023,16009,1.0,1.0,14,2288,1,0,0,7579,0,7579,,False,9866,17711,17051,3,2281.2495000016497
24,14,3,planted,1023,16009,1.25,1.2857142857142858,18,1408,1,0,0,4138,0,4138,,False,5545,9036,7937,3,963.0619999988994
24,14,3,planted,1023,16009,1.5,1.5,21,805,1,1,0,1914,1,1913,,False,2718,3583,2316,3,164.00900000007823
24,14,3,planted,1023,16009,1.6,1.5714285714285714,22,736,1,1,0,1677,1,1676,4,False,2412,3053,1867,3,131.0140000005049
24,14,3,planted,1023,16009,1.7,1.7142857142857142,24,671,1,1,0,1458,1,1457,4,False,2128,2564,1451,3,110.89089999950374
24,14,3,planted,1023,16009,1.8,1.7857142857142858,25,519,1,1,0,1068,1,1067,4,False,1586,1847,1022,3,88.6638000010862
24,14,3,planted,1023,16009,1.9,1.9285714285714286,27,308,1,1,0,482,1,481,4,False,789,717,274,3,45.4107000005024
24,14,3,planted,1023,16009,2.0,2.0,28,235,1,2,0,303,2,301,4,False,537,421,137,3,50.960200000190525
24,14,3,planted,1023,16009,2.1,2.0714285714285716,29,155,3,1,0,156,1,155,4,False,308,196,43,3,36.83939999973518
24,14,3,planted,1023,16009,2.2,2.2142857142857144,31,103,2,0,0,87,0,87,4,False,188,103,16,3,36.379000001034
24,14,3,planted,1023,16009,2.3,2.2857142857142856,32,97,1,0,0,85,0,85,4,False,181,101,16,3,37.54730000036943
24,14,3,planted,1023,16009,2.4,2.4285714285714284,34,90,1,0,0,80,0,80,4,False,169,96,16,3,36.87929999978223
24,14,3,planted,1023,16009,2.5,2.5,35,81,1,0,0,68,0,68,4,False,148,80,12,3,42.678799998611794
24,14,3,planted,1023,16009,2.6,2.5714285714285716,36,65,2,0,0,51,0,51,4,False,114,61,10,3,34.036099999866565
24,14,3,planted,1023,16009,2.7,2.7142857142857144,38,55,3,0,0,43,0,43,4,False,95,52,9,3,36.360899999635876
24,14,3,planted,1023,16009,2.8,2.7857142857142856,39,55,3,0,0,43,0,43,4,False,95,52,9,3,37.665399999241345
24,14,3,planted,1023,16009,2.9,2.9285714285714284,41,47,2,0,0,38,0,38,4,False,83,46,8,3,39.05279999889899
24,14,3,planted,1023,16009,3.0,3.0,42,47,2,0,0,38,0,38,4,False,83,46,8,3,37.10700000010547
24,14,3,planted,1023,16009,3.1,3.0714285714285716,43,41,2,0,0,33,0,33,4,False,72,40,7,3,36.808599999858416
24,14,3,planted,1023,16009,3.2,3.2142857142857144,45,35,2,0,0,28,0,28,4,False,61,34,6,3,35.819400000036694
24,14,3,planted,1023,16009,3.3,3.2857142857142856,46,35,2,0,0,28,0,28,4,False,61,34,6,3,37.21869999935734
24,14,3,planted,1023,16009,3.4,3.4285714285714284,48,24,2,0,0,13,0,13,4,False,35,14,1,3,36.26970000004803
24,14,3,planted,1023,16009,3.5,3.5,49,16,1,0,0,8,0,8,4,False,23,8,0,3,35.67809999913152
24,14,3,planted,1023,16009,3.75,3.7142857142857144,52,16,1,0,0,8,0,8,4,False,23,8,0,3,40.754699999524746
24,14,3,planted,1023,16009,4.0,4.0,56,4,1,0,0,0,0,0,,False,3,0,0,3,35.57040000123379
24,14,3,planted,1023,16009,4.25,4.285714285714286,60,4,1,0,0,0,0,0,,False,3,0,0,3,34.37859999939974
24,14,3,planted,1023,16009,4.5,4.5,63,4,1,0,0,0,0,0,,False,3,0,0,3,36.242999998648884
24,14,3,planted,1023,16009,4.75,4.714285714285714,66,3,1,0,0,0,0,0,,False,2,0,0,3,34.40670000054524
24,14,3,planted,1023,16009,5.0,5.0,70,3,1,0,0,0,0,0,,False,2,0,0,3,30.094499999904656
